rndm,id,created_at,favorite_count,favorited,retweeted,text,timestamp_ms,Support
479778,6.96E+17,Sun Feb 07 22:07:13 +0000 2016,0,FALSE,FALSE,"HAPPY #SUPERBOWL SUNDAY ! 🇺🇸🏈 #Broncos vs. #Panthers @NFL @CBS #SUPERBOWL50 #SUPERBOWLSUNDAY 
I PREDICT PANTHERS WIN 24-20. 🇺🇸🏈🇺🇸🏈🇺🇸🏈🇺🇸🏈🇺🇸🏈",1.45E+12,Neutral
479857,6.96E+17,Sun Feb 07 22:07:15 +0000 2016,0,FALSE,FALSE,"RT @ABC: Super Bowl viewers to eat 1.3 billion chicken wings, 139+ million pounds of avocado #SB50. https://t.co/efSS5v4p15 https://t.co/wG…",1.45E+12,Neutral
480594,6.96E+17,Sun Feb 07 22:07:30 +0000 2016,0,FALSE,FALSE,"RT @SportsCenter: Cam Newton's cleats have ""MVP"" and his stats written on them. https://t.co/UGxXJPdnUa",1.45E+12,Neutral
480744,6.96E+17,Sun Feb 07 22:07:33 +0000 2016,0,FALSE,FALSE,RT @instagram: On the road to the #superbowl with the Carolina Panthers’ team photographer https://t.co/6L2GDzvRs2 https://t.co/EZ7RXr8W4m,1.45E+12,Panthers
480812,6.96E+17,Sun Feb 07 22:07:35 +0000 2016,0,FALSE,FALSE,RT @StephenCurry30: Man. Can't thank the @Panthers enough! #keeppounding https://t.co/V99jAKNloj,1.45E+12,Panthers
481565,6.96E+17,Sun Feb 07 22:07:50 +0000 2016,0,FALSE,FALSE,This is only live for one more hour and it is cool. Watch on #Periscope: Inside the #NFLExperience area in SF. #SB50 https://t.co/hVNDUuvndO,1.45E+12,Neutral
482182,6.96E+17,Sun Feb 07 22:08:03 +0000 2016,0,FALSE,FALSE,"RT @YouTubeGaming: After 20 Madden sims and some math, our #SB50 prediction is in.

@EAMaddenNFL’s prediction → https://t.co/1Uc5YTBNEG htt…",1.45E+12,Neutral
482385,6.96E+17,Sun Feb 07 22:08:08 +0000 2016,0,FALSE,FALSE,what comes on after the Super Bowl ? 👀 https://t.co/R0XgQaJHI2,1.45E+12,Neutral
482471,6.96E+17,Sun Feb 07 22:08:09 +0000 2016,0,FALSE,FALSE,RT @Nicagboi21: Less than an hour away till @ladygaga Time at #sb50 #LadyGagaSuperBowl #SuperBowlSunday #SuperBowl https://t.co/GhphrhjteH,1.45E+12,Neutral
483082,6.96E+17,Sun Feb 07 22:08:22 +0000 2016,0,FALSE,FALSE,RT @dxniellepennant: I won't hear Cam Newton slander - I won't have it,1.45E+12,Panthers
483358,6.96E+17,Sun Feb 07 22:08:28 +0000 2016,0,FALSE,FALSE,RT @TmarTn: RT if the Carolina Panthers are going to beat the Denver Broncos,1.45E+12,Panthers
483524,6.96E+17,Sun Feb 07 22:08:31 +0000 2016,0,FALSE,FALSE,RT @TmarTn: RT if the Carolina Panthers are going to beat the Denver Broncos,1.45E+12,Panthers
483545,6.96E+17,Sun Feb 07 22:08:32 +0000 2016,0,FALSE,FALSE,@OGCayyy I got Broncos 🙂,1.45E+12,Broncos
483773,6.96E+17,Sun Feb 07 22:08:36 +0000 2016,0,FALSE,FALSE,RT @joshwiner: Looking good #SB50. As seen from @DigitalGlobe's WorldView-1 🛰yesterday. Go #Broncos! #SuperBowl https://t.co/TZ202gLdlH,1.45E+12,Broncos
483781,6.96E+17,Sun Feb 07 22:08:37 +0000 2016,0,FALSE,FALSE,"Im not bandwagoning, but im pulling for the broncos tonight #superbowl50",1.45E+12,Broncos
483919,6.96E+17,Sun Feb 07 22:08:40 +0000 2016,0,FALSE,FALSE,Spinach artichoke dip FTW. #superbowl #sunday https://t.co/CAwQ3AOS0Q,1.45E+12,Neutral
484042,6.96E+17,Sun Feb 07 22:08:42 +0000 2016,0,FALSE,FALSE,RT @CupKate44: The Doritos have been opened! Can't have a #SuperBowl without them! #SB50,1.45E+12,Neutral
484179,6.96E+17,Sun Feb 07 22:08:45 +0000 2016,0,FALSE,FALSE,@TheRealTRizzo broncos 27 panthers 24,1.45E+12,Broncos
484353,6.96E+17,Sun Feb 07 22:08:48 +0000 2016,0,FALSE,FALSE,I’ve got the @Panthers winning #SB50! #SBFanVote #KeepPounding https://t.co/z8zdFFkg36,1.45E+12,Panthers
484877,6.96E+17,Sun Feb 07 22:08:59 +0000 2016,0,FALSE,FALSE,Orange Crush! I’m taking the #Broncos to win Super Bowl 50. #SBVote @SportsCenter https://t.co/5Jhawg2Qrt,1.45E+12,Broncos
485029,6.96E+17,Sun Feb 07 22:09:03 +0000 2016,0,FALSE,FALSE,"RT @TessieLedesma: We're gonna see a lot of bandwagon Cam Newton fans in a couple of hours, but raise your hand if remember his rookie year…",1.45E+12,Neutral
485507,6.96E+17,Sun Feb 07 22:09:13 +0000 2016,0,FALSE,FALSE,RT @piersmorgan: I wonder who'll be crowned 'World Champions' tonight of a tournament only American teams can enter...   #SB50,1.45E+12,Neutral
485659,6.96E+17,Sun Feb 07 22:09:16 +0000 2016,0,FALSE,FALSE,"RT @TurkishAirlines: Watch our new ad launching #Superbowl Sunday and #flytogotham! #SB50 #BatmanvSuperman
https://t.co/YwgLNJyunD",1.45E+12,Neutral
486450,6.96E+17,Sun Feb 07 22:09:32 +0000 2016,0,FALSE,FALSE,RT @NFL: Every Super Bowl ring. #SB50 https://t.co/0VHnZXs15v,1.45E+12,Neutral
486460,6.96E+17,Sun Feb 07 22:09:33 +0000 2016,0,FALSE,FALSE,"RT @Broncos: We're here.

Where are you watching from? 

#SB50 
https://t.co/9QOrrCtssy",1.45E+12,Neutral
486972,6.96E+17,Sun Feb 07 22:09:43 +0000 2016,0,FALSE,FALSE,RT @optich3cz: Who you guys rooting for? I'm going for the Broncos. #PeytonManning FYT.,1.45E+12,Broncos
487094,6.96E+17,Sun Feb 07 22:09:46 +0000 2016,0,FALSE,FALSE,The Van Panthers are ready! #keeppounding #superbowl50 #carolinapanthers #NFLGameday https://t.co/2WbWGZooBk,1.45E+12,Panthers
487756,6.96E+17,Sun Feb 07 22:10:00 +0000 2016,0,FALSE,FALSE,RT @BlueMtState: The Blue Mountain State party never ends with #BMSMovie on iTunes. #ThatsSoCollege #ThadApproved #Superbowl #SB50 https://…,1.45E+12,Neutral
487832,6.96E+17,Sun Feb 07 22:10:01 +0000 2016,0,FALSE,FALSE,@NETGEAR Arlo sees the super toilet bowl” &amp; win an Arlo two-camera set! #BowlsWeWatch #SB50,1.45E+12,Neutral
488138,6.96E+17,Sun Feb 07 22:10:08 +0000 2016,0,FALSE,FALSE,RT @justjaredjr: Watch @RealCourtEaton in the #GodsOfEgypt Game Day TV Spot! #SuperBowl https://t.co/CbDi40n3rY https://t.co/BxQnJR47OW,1.45E+12,Neutral
488274,6.96E+17,Sun Feb 07 22:10:10 +0000 2016,0,FALSE,FALSE,What a year for @UnderArmour to have both @StephenCurry30 &amp; @CameronNewton - best player in each of their respective leagues #SB50,1.45E+12,Panthers
488575,6.96E+17,Sun Feb 07 22:10:17 +0000 2016,0,FALSE,FALSE,RT @NFLCanada: .@CameronNewton has entered the building! #SB50 https://t.co/dvltzDeqcJ,1.45E+12,Broncos
488678,6.96E+17,Sun Feb 07 22:10:19 +0000 2016,0,FALSE,FALSE,RT @NFL: So. Many. @SuperBowl MVPs! #SB50 https://t.co/8hVtIBWHvr,1.45E+12,Neutral
489166,6.96E+17,Sun Feb 07 22:10:29 +0000 2016,0,FALSE,FALSE,RT @OYOSports: Want to WIN a $50.00 OYO Sports gift card? RT &amp; Follow + comment how many TD's you think Newton will toss! #SB50 https://t.c…,1.45E+12,Neutral
489211,6.96E+17,Sun Feb 07 22:10:30 +0000 2016,0,FALSE,FALSE,RT @I_Exude_Sarcasm: RT @peta: Over 300 million chickens were killed for the 1.3 billion wings going to be eaten this #SuperBowlSunday. htt…,1.45E+12,Neutral
489425,6.96E+17,Sun Feb 07 22:10:35 +0000 2016,0,FALSE,FALSE,"RT @SportsCenter: Cam Newton's cleats have ""MVP"" and his stats written on them. https://t.co/UGxXJPdnUa",1.45E+12,Neutral
490265,6.96E+17,Sun Feb 07 22:10:52 +0000 2016,0,FALSE,FALSE,RT @JohnnyAlphaLion: It's Almost Time For The @CameronNewton Show #CarvsDen #SuperBowlSunday #Panthers https://t.co/iyzOmpHZam,1.45E+12,Panthers
490578,6.96E+17,Sun Feb 07 22:10:58 +0000 2016,0,FALSE,FALSE,"RT @SportsCenter: Cam Newton's cleats have ""MVP"" and his stats written on them. https://t.co/UGxXJPdnUa",1.45E+12,Neutral
490781,6.96E+17,Sun Feb 07 22:11:03 +0000 2016,0,FALSE,FALSE,RT @LiamHemsworth: Almost game time! #SB50 https://t.co/29MA6IT2Re,1.45E+12,Neutral
491158,6.96E+17,Sun Feb 07 22:11:11 +0000 2016,0,FALSE,FALSE,"RT @SimpsonsQOTD: ""It's not the Dallas Cowboys but it's a start...drop me a line, Hank Scorpio.""
""AWH, THE DENVER BRONCOS?!"" https://t.co/m…",1.45E+12,Neutral
491163,6.96E+17,Sun Feb 07 22:11:11 +0000 2016,0,FALSE,FALSE,RT @crowalehouse: Your complete guide to all things #superbowl in one handy chart! https://t.co/IogVEXzg8x,1.45E+12,Neutral
491313,6.96E+17,Sun Feb 07 22:11:14 +0000 2016,0,FALSE,FALSE,"@KOSDFF 
I love you KOS, but your panthers gunna get rekt m8 ❤️🔷🔶",1.45E+12,Neutral
492196,6.96E+17,Sun Feb 07 22:11:32 +0000 2016,0,FALSE,FALSE,"RT @NIGGERTWlTTER: THE BRONCOS WINNING IT ALL!

IF THEY LOSE ILL SEND A DOLLA TO EVERYONE THAT RETWEETS THIS.",1.45E+12,Broncos
492305,6.96E+17,Sun Feb 07 22:11:34 +0000 2016,0,FALSE,FALSE,Gaga on her snapchat #SB50 😍😍😍 https://t.co/CJ82GFGdj3,1.45E+12,Neutral
492577,6.96E+17,Sun Feb 07 22:11:40 +0000 2016,0,FALSE,FALSE,Orange Crush! I’m taking the #Broncos to win Super Bowl 50. #SBVote @SportsCenter https://t.co/l330vOZJW3,1.45E+12,Broncos
493450,6.96E+17,Sun Feb 07 22:11:58 +0000 2016,0,FALSE,FALSE,RT @NFL: So. Many. @SuperBowl MVPs! #SB50 https://t.co/8hVtIBWHvr,1.45E+12,Neutral
493647,6.96E+17,Sun Feb 07 22:12:02 +0000 2016,0,FALSE,FALSE,"RT @NBALowdown: Who y'all got tonight???
RT: Panthers 
FAV: Broncos 
#SB50 https://t.co/lWv9nqfKbM",1.45E+12,Neutral
493753,6.96E+17,Sun Feb 07 22:12:05 +0000 2016,0,FALSE,FALSE,"RT @WilsonGolf: RT &amp; FOLLOW for your chance to win the #NFL team bag of your choice!

#SB50 #WilsonSB50 #KeepPounding #Broncos https://t.co…",1.45E+12,Neutral
493979,6.96E+17,Sun Feb 07 22:12:09 +0000 2016,0,FALSE,FALSE,"RT @NFLonCBS: Levitating football = awesome

They're even watching #SB50 in space. https://t.co/56BV1qhpyO",1.45E+12,Neutral
494216,6.96E+17,Sun Feb 07 22:12:14 +0000 2016,0,FALSE,FALSE,@BigHeadSports never been a better time for this #SB50 https://t.co/OounpurWZD,1.45E+12,Neutral
494446,6.96E+17,Sun Feb 07 22:12:19 +0000 2016,0,FALSE,FALSE,RT @JohnMiceli15: Chicken and waffles are ready to go. 😍😍😍 #SuperBowlSunday https://t.co/mRygKijWnj,1.45E+12,Neutral
495027,6.96E+17,Sun Feb 07 22:12:31 +0000 2016,0,FALSE,FALSE,"RT @PanthersIHC: David Ling on his departure from Panthers: ""I've never quit anything and I don't feel right, but I have to do it as a Dad.…",1.45E+12,Panthers
495046,6.96E+17,Sun Feb 07 22:12:31 +0000 2016,0,FALSE,FALSE,RT @_MikeSinatra: RT @peta: Over 300 million chickens were killed for the 1.3 billion wings going to be eaten this #SuperBowlSunday. https:…,1.45E+12,Neutral
496431,6.96E+17,Sun Feb 07 22:13:00 +0000 2016,0,FALSE,FALSE,RT @Perfable: Who's going to win tonight #SuperBowl,1.45E+12,Neutral
498062,6.96E+17,Sun Feb 07 22:13:35 +0000 2016,0,FALSE,FALSE,Cam Newton's got to be having a good laugh at all those past naysayers - https://t.co/hGYv3RXelf.,1.45E+12,Panthers
498581,6.96E+17,Sun Feb 07 22:13:45 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/JO9TKJfL2M,1.45E+12,Panthers
499409,6.96E+17,Sun Feb 07 22:14:03 +0000 2016,0,FALSE,FALSE,‘Posted in the Bay - ogmprod ft. Webster &amp;amp; Mike Murduh (prod. ogmprod)’ on #SoundCloud #music #bayarea #sb50 https://t.co/HBhrxFh1FJ,1.45E+12,Neutral
500181,6.96E+17,Sun Feb 07 22:14:19 +0000 2016,0,FALSE,FALSE,RT @GagaSons: Blue nails! 💅🏻🇺🇸 @ladygaga #SuperBowl https://t.co/iV2mByFsQp,1.45E+12,Neutral
500406,6.96E+17,Sun Feb 07 22:14:24 +0000 2016,0,FALSE,FALSE,RT @unreel_co: SNICKERS – “Marilyn” #Superbowl #Commercial. You really are not you when your hungry 😂https://t.co/oRbnAvLaLG https://t.co/s…,1.45E+12,Neutral
500529,6.96E+17,Sun Feb 07 22:14:26 +0000 2016,0,FALSE,FALSE,Got a dub on the Panthers wassup ?,1.45E+12,Panthers
500917,6.96E+17,Sun Feb 07 22:14:34 +0000 2016,0,FALSE,FALSE,RT @MoeAlayan: They should've picked the @Migos to perform 'Pipe it up' at the halftime show #Dab #SuperBowl,1.45E+12,Neutral
501484,6.96E+17,Sun Feb 07 22:14:46 +0000 2016,0,FALSE,FALSE,"Update: Broncos: Wahoo McDaniel and Droz. Panthers: Kevin Greene, and Goldberg (who didn't actually play, so we'll count that as half)",1.45E+12,Broncos
501667,6.96E+17,Sun Feb 07 22:14:50 +0000 2016,0,FALSE,FALSE,RT @SportsCenter: Cam Newton's response to critics has been the same since he entered the NFL. https://t.co/baekchvaNW https://t.co/RRzbW1P…,1.45E+12,Panthers
504159,6.96E+17,Sun Feb 07 22:15:42 +0000 2016,0,FALSE,FALSE,@mvrceIo looool that's why everyone wants panthers to win I don't wth football so imma watch just because,1.45E+12,Broncos
504221,6.96E+17,Sun Feb 07 22:15:44 +0000 2016,0,FALSE,FALSE,RT @NFL: Cam Newton. Pregame ritual. #SB50 https://t.co/0EZBaQw0EH,1.45E+12,Panthers
504405,6.96E+17,Sun Feb 07 22:15:48 +0000 2016,0,FALSE,FALSE,RT @btc_update: Bet On The #Superbowl by #Bitcoin at https://t.co/BInZQFiZ4f &amp; Get up to 5 BTC Bonus !!!,1.45E+12,Neutral
504630,6.96E+17,Sun Feb 07 22:15:52 +0000 2016,0,FALSE,FALSE,Orange Crush! I’m taking the #Broncos to win Super Bowl 50. #SBVote @SportsCenter https://t.co/yoqEYUysRO,1.45E+12,Broncos
505528,6.96E+17,Sun Feb 07 22:16:11 +0000 2016,0,FALSE,FALSE,"RT @steelers: 🏆🏆 | Super Bowl X

#SteelersHistory #SB50 https://t.co/dPz9NXh5rr",1.45E+12,Neutral
505593,6.96E+17,Sun Feb 07 22:16:12 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/drhFYul0rt,1.45E+12,Panthers
505791,6.96E+17,Sun Feb 07 22:16:16 +0000 2016,0,FALSE,FALSE,RT @OGBEARD: He has his own version of the dab. He created that lane. https://t.co/ACVEcDPzsK,1.45E+12,Panthers
506184,6.96E+17,Sun Feb 07 22:16:25 +0000 2016,0,FALSE,FALSE,RT @JoseCanseco: Broncos in OT,1.45E+12,Broncos
506716,6.96E+17,Sun Feb 07 22:16:35 +0000 2016,0,FALSE,FALSE,RT @wiishypoo: If the Panthers win Super bowl 50 I will give every single person who RTs this $10 PayPal.,1.45E+12,Panthers
506883,6.96E+17,Sun Feb 07 22:16:39 +0000 2016,0,FALSE,FALSE,Don't mind me just waiting for #SB50 https://t.co/Jb9CgvcZgR,1.45E+12,Neutral
507972,6.96E+17,Sun Feb 07 22:17:02 +0000 2016,0,FALSE,FALSE,"RT @BleacherReport: VIDEO: Derek Jeter, Kobe Bryant pay respects to Peyton Manning’s career before #SB50 https://t.co/YxhIUKaich https://t.…",1.45E+12,Neutral
508131,6.96E+17,Sun Feb 07 22:17:05 +0000 2016,0,FALSE,FALSE,RT @impongo2: @VanguardBears GO PANTHERS Good luck 2 Graham Gano in D Super Bowl plays for Carolina Panthers &amp; is a Rangers fan https://t.c…,1.45E+12,Panthers
508177,6.96E+17,Sun Feb 07 22:17:06 +0000 2016,0,FALSE,FALSE,RT @ochocinco: Who are you rooting for tonight? Broncos or Panthers #SB50,1.45E+12,Neutral
508273,6.96E+17,Sun Feb 07 22:17:08 +0000 2016,0,FALSE,FALSE,Panthers will win unless they lose,1.45E+12,Panthers
508537,6.96E+17,Sun Feb 07 22:17:14 +0000 2016,0,FALSE,FALSE,RT @TmarTn: RT if the Carolina Panthers are going to beat the Denver Broncos,1.45E+12,Panthers
508913,6.96E+17,Sun Feb 07 22:17:22 +0000 2016,0,FALSE,FALSE,RT @PaloAltoPolice: We met the incomparable sportscaster Pam Oliver at the NFL Alumni Official Game Day Brunch in #PaloAlto today! #SB50 ht…,1.45E+12,Neutral
509324,6.96E+17,Sun Feb 07 22:17:30 +0000 2016,0,FALSE,FALSE,RT @WorldStarFunny: Cam Newton. The process https://t.co/kcXTmS4RDW,1.45E+12,Panthers
509577,6.96E+17,Sun Feb 07 22:17:35 +0000 2016,0,FALSE,FALSE,"RT @SportsCenter: Cam Newton's cleats have ""MVP"" and his stats written on them. https://t.co/UGxXJPdnUa",1.45E+12,Neutral
510077,6.96E+17,Sun Feb 07 22:17:46 +0000 2016,0,FALSE,FALSE,"RT @USChamber: Without global trade, America’s biggest sports night would be a little less super #SB50 https://t.co/EAomB8fFvh https://t.co…",1.45E+12,Neutral
510515,6.96E+17,Sun Feb 07 22:17:55 +0000 2016,0,FALSE,FALSE,When did Tyrod Taylor grow to 6'1 lol https://t.co/DpG3EhiuaB,1.45E+12,Neutral
511037,6.96E+17,Sun Feb 07 22:18:06 +0000 2016,0,FALSE,FALSE,"#PANTHERS are going up on that scoreboard first. Vote for a chance to win. #NFLonXbox #Sweepstakes
https://t.co/hk22FPvqhi",1.45E+12,Panthers
512603,6.96E+17,Sun Feb 07 22:18:38 +0000 2016,0,FALSE,FALSE,I'll #KeepPounding until I do!  @Panthers  https://t.co/aIYL1AlTda,1.45E+12,Panthers
512886,6.96E+17,Sun Feb 07 22:18:45 +0000 2016,0,FALSE,FALSE,@Icke41 #ranSB50 #SuperBowl #SB50 bester mann - bestes game👌🏻🏈,1.45E+12,Neutral
513125,6.96E+17,Sun Feb 07 22:18:49 +0000 2016,0,FALSE,FALSE,"New TV for my birthday this month and just in time for the Super Bowl, so @Broncos better win!! https://t.co/Zh9sWRvOn6",1.45E+12,Broncos
513173,6.96E+17,Sun Feb 07 22:18:50 +0000 2016,0,FALSE,FALSE,"Sorry Carl, your Stone Cold Lock of the Week of the #SuperBowl is stupid  #KeepPounding",1.45E+12,Panthers
513606,6.96E+17,Sun Feb 07 22:18:59 +0000 2016,0,FALSE,FALSE,Since when did y'all become Cam newton fans ? #bandwagonseason,1.45E+12,Panthers
514061,6.96E+17,Sun Feb 07 22:19:09 +0000 2016,0,FALSE,FALSE,I’ve got the @Panthers winning #SB50! #SBFanVote #KeepPounding https://t.co/mYooMrhUry,1.45E+12,Panthers
514154,6.96E+17,Sun Feb 07 22:19:11 +0000 2016,0,FALSE,FALSE,"RT @SportsCenter: Cam Newton's cleats have ""MVP"" and his stats written on them. https://t.co/UGxXJPdnUa",1.45E+12,Neutral
514167,6.96E+17,Sun Feb 07 22:19:11 +0000 2016,0,FALSE,FALSE,RT @MLBMeme: I can't be the only one who feels this way on #SuperBowlSunday https://t.co/W2erhIBRtm,1.45E+12,Neutral
514511,6.96E+17,Sun Feb 07 22:19:18 +0000 2016,0,FALSE,FALSE,Why is the #Superbowl still on Sunday. We need #Superbowlsaturday so that we can actually have fun and relax after the game. Tell the NFL,1.45E+12,Neutral
514585,6.96E+17,Sun Feb 07 22:19:20 +0000 2016,0,FALSE,FALSE,"RT @ESPNNFL: Super Bowl 50 will feature the No. 1 and No. 2 overall picks in the 2011 NFL Draft, Cam Newton and Von Miller. https://t.co/C5…",1.45E+12,Neutral
514920,6.96E+17,Sun Feb 07 22:19:27 +0000 2016,0,FALSE,FALSE,"RT @NFLUK: .@SkySportsNFL is LIVE!

Tune in to @SkySports 1 &amp; 3 NOW for #SB50 coverage.

#CARvsDEN #KeepPounding #Broncos https://t.co/yuUL…",1.45E+12,Neutral
515423,6.96E+17,Sun Feb 07 22:19:37 +0000 2016,0,FALSE,FALSE,RT @badbanana: Cam Newton is younger and far more talented but if this matchup comes down to who has Nationwide on his side: Advantage Peyt…,1.45E+12,Broncos
515604,6.96E+17,Sun Feb 07 22:19:41 +0000 2016,0,FALSE,FALSE,RT @CNN: Why do people hate the Carolina Panthers so much? https://t.co/qisxRsWXHI https://t.co/JO3OuCMKaD,1.45E+12,Panthers
516340,6.96E+17,Sun Feb 07 22:19:57 +0000 2016,0,FALSE,FALSE,The only tool you need to dominate #DailyFantasy is @LineStarApp. It's time to become a true contender #SB50 #DFS 🔥 https://t.co/OdAWByEodo,1.45E+12,Neutral
516696,6.96E+17,Sun Feb 07 22:20:04 +0000 2016,0,FALSE,FALSE,RT @MySportsLegion: Steph Curry will be on the Panthers sidelines tonight for #SB50.,1.45E+12,Panthers
517112,6.96E+17,Sun Feb 07 22:20:12 +0000 2016,0,FALSE,FALSE,RT @free_worldbosss: racist? how?¿ https://t.co/zEDJvn39Hi,1.45E+12,Neutral
517227,6.96E+17,Sun Feb 07 22:20:15 +0000 2016,0,FALSE,FALSE,#SuperBowlSunday I'm not flying Turkish airlines if Lex Luther is on the plane,1.45E+12,Neutral
517776,6.96E+17,Sun Feb 07 22:20:26 +0000 2016,0,FALSE,FALSE,RT @ValerieThompson: Getting ready for the #SuperBowl party. Cleaned my @lecreuset pan and OMG! Wish I had a before picture. https://t.co/R…,1.45E+12,Neutral
517813,6.96E+17,Sun Feb 07 22:20:27 +0000 2016,0,FALSE,FALSE,RT @MySportsLegion: Steph Curry will be on the Panthers sidelines tonight for #SB50.,1.45E+12,Panthers
517946,6.96E+17,Sun Feb 07 22:20:30 +0000 2016,0,FALSE,FALSE,Please do yourself and I a favor by NOT tweeting/snapping every time Cam Newton scores,1.45E+12,Neutral
518882,6.96E+17,Sun Feb 07 22:20:49 +0000 2016,0,FALSE,FALSE,RT @FCBayernUS: The #FCBayern players will be watching on #SuperBowlSunday and @MarioGoetze picks the @Broncos to win #SB50. ⚽ 🏈 https://t.…,1.45E+12,Neutral
519033,6.96E+17,Sun Feb 07 22:20:53 +0000 2016,0,FALSE,FALSE,"RT @AlexAllTimeLow: Teams rally around their stars... And Peyton is an all-time great, probably in his last season. The Broncos are going t…",1.45E+12,Broncos
519442,6.96E+17,Sun Feb 07 22:21:01 +0000 2016,0,FALSE,FALSE,"RT @PanthersMax: Cam Newton just took the field for warmups. The cleats are gold, naturally. #SB50",1.45E+12,Panthers
519533,6.96E+17,Sun Feb 07 22:21:03 +0000 2016,0,FALSE,FALSE,"#SuperBowl has its own #app. It'll show #SuperBowlCommercials, bring drinks to you and more
https://t.co/MNssJwWBN6 https://t.co/NfVI4trAaT",1.45E+12,Neutral
521840,6.96E+17,Sun Feb 07 22:21:51 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/snsa4M0vAs,1.45E+12,Panthers
521897,6.96E+17,Sun Feb 07 22:21:52 +0000 2016,0,FALSE,FALSE,"RT @BBCSportshour: How Michael Jackson's #SuperBowl performance changed the TV world...

https://t.co/qPmzUlt9PZ https://t.co/rCowsBsQnY",1.45E+12,Neutral
521963,6.96E+17,Sun Feb 07 22:21:54 +0000 2016,0,FALSE,FALSE,RT @NFLonCBS: Tom Brady is in the house for #SB50. https://t.co/H5bWSzYLS2,1.45E+12,Neutral
522058,6.96E+17,Sun Feb 07 22:21:56 +0000 2016,0,FALSE,FALSE,@UncleDFSLines panthers 36 pts total,1.45E+12,Neutral
522169,6.96E+17,Sun Feb 07 22:21:58 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/m9vAkWxe2U,1.45E+12,Panthers
522740,6.96E+17,Sun Feb 07 22:22:10 +0000 2016,0,FALSE,FALSE,Lol IF the Broncos win I'll wear my Tim Tebow jersey tomorrow💀,1.45E+12,Broncos
522866,6.96E+17,Sun Feb 07 22:22:13 +0000 2016,0,FALSE,FALSE,RT @davisesq212: Please check for bots messaging @esurance #EsuranceSweepstakes #SB50,1.45E+12,Neutral
523105,6.96E+17,Sun Feb 07 22:22:18 +0000 2016,0,FALSE,FALSE,"One thing I'll take away from #SB50 is Cam is all about Cam, and not team.",1.45E+12,Panthers
523938,6.96E+17,Sun Feb 07 22:22:35 +0000 2016,0,FALSE,FALSE,Orange Crush! I’m taking the #Broncos to win Super Bowl 50. #SBVote @SportsCenter https://t.co/MeY1msa9IV,1.45E+12,Broncos
524225,6.96E+17,Sun Feb 07 22:22:41 +0000 2016,0,FALSE,FALSE,RT @coldplayzoneit: Also @KAKA is at Levi's Stadium for @coldplay #PepsiHalftime during #SB50! https://t.co/lYRW8rLtvb,1.45E+12,Neutral
524337,6.96E+17,Sun Feb 07 22:22:43 +0000 2016,0,FALSE,FALSE,"Go Panthers?
I guess...",1.45E+12,Panthers
524593,6.96E+17,Sun Feb 07 22:22:49 +0000 2016,0,FALSE,FALSE,@markpaschal Guilty ? https://t.co/AVif6JNWrC,1.45E+12,Neutral
524597,6.96E+17,Sun Feb 07 22:22:49 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote @SportsCenter https://t.co/Z6skGvr70o,1.45E+12,Panthers
524663,6.96E+17,Sun Feb 07 22:22:50 +0000 2016,0,FALSE,FALSE,RT @TheREALrodSmith: Dab that. Suckas. #Broncos 2X Super Bowl Champs. Working on #3 today. https://t.co/49U0Q9q8ia,1.45E+12,Broncos
525176,6.96E+17,Sun Feb 07 22:23:01 +0000 2016,0,FALSE,FALSE,"the ""hype"" for this super bowl got me like #SB50 https://t.co/V3B1f8nq8f",1.45E+12,Neutral
525400,6.96E+17,Sun Feb 07 22:23:05 +0000 2016,0,FALSE,FALSE,Today is our day #Broncos,1.45E+12,Broncos
526962,6.96E+17,Sun Feb 07 22:23:38 +0000 2016,0,FALSE,FALSE,I wonder if my patriots got good seats for SB50,1.45E+12,Neutral
527150,6.96E+17,Sun Feb 07 22:23:42 +0000 2016,0,FALSE,FALSE,@TheSharkDaymond Panthers and commercials,1.45E+12,Panthers
527513,6.96E+17,Sun Feb 07 22:23:49 +0000 2016,0,FALSE,FALSE,"RT @WORIDSTARHIPHOP: Take your pick. Super Bowl 50 

RT - Panthers
Fav - Broncos https://t.co/mxELkdsYzh",1.45E+12,Panthers
527532,6.96E+17,Sun Feb 07 22:23:50 +0000 2016,0,FALSE,FALSE,RT @Saints: Drew Brees and 39 other Super Bowl MVPs will be honored on the field by the @NFL prior to #SB50 kickoff https://t.co/BaSnpNDaEs,1.45E+12,Neutral
527773,6.96E+17,Sun Feb 07 22:23:55 +0000 2016,0,FALSE,FALSE,"RT @SimpsonsQOTD: ""It's not the Dallas Cowboys but it's a start...drop me a line, Hank Scorpio.""
""AWH, THE DENVER BRONCOS?!"" https://t.co/m…",1.45E+12,Neutral
